,Tarih,Şimdi_x,Açılış_x,Yüksek_x,Düşük_x,Hac._x,Fark %_x
927,18.09.2023,"7.680,36","7.952,42","7.952,42","7.678,83","3,61B","-3,54%"
928,19.09.2023,"7.784,01","7.696,77","7.804,05","7.644,68","3,50B","1,35%"
929,20.09.2023,"7.719,82","7.834,91","7.897,82","7.706,40","3,83B","-0,82%"
930,21.09.2023,"8.000,46","7.714,90","8.000,46","7.663,90","4,39B","3,64%"
931,22.09.2023,"8.039,18","8.035,05","8.094,03","7.981,23","4,19B","0,48%"
932,25.09.2023,"8.304,83","8.105,36","8.311,16","8.096,95","4,86B","3,30%"
933,26.09.2023,"8.242,26","8.368,51","8.389,68","8.240,83","5,97B","-0,75%"
934,27.09.2023,"8.213,76","8.275,14","8.298,65","8.170,89","4,43B","-0,35%"
935,28.09.2023,"8.218,74","8.235,79","8.288,48","8.187,96","4,13B","0,06%"
936,29.09.2023,"8.334,94","8.239,09","8.379,44","8.239,09","4,68B","1,41%"
937,02.10.2023,"8.486,96","8.374,60","8.511,61","8.367,26","4,98B","1,82%"
938,03.10.2023,"8.513,54","8.547,39","8.562,70","8.462,03","4,89B","0,31%"
939,04.10.2023,"8.333,14","8.523,74","8.533,49","8.329,02","5,14B","-2,12%"
940,05.10.2023,"8.487,98","8.386,33","8.496,42","8.179,93","5,89B","1,86%"
941,06.10.2023,"8.464,93","8.410,25","8.516,77","8.397,55","4,54B","-0,27%"
942,09.10.2023,"8.193,44","8.300,69","8.383,53","8.193,44","4,37B","-3,21%"
943,10.10.2023,"8.442,79","8.304,81","8.450,83","8.304,81","4,40B","3,04%"
944,11.10.2023,"8.330,64","8.482,37","8.518,86","8.315,70","4,04B","-1,33%"
945,12.10.2023,"8.259,27","8.440,54","8.471,11","8.054,64","4,83B","-0,86%"
946,13.10.2023,"8.113,30","8.242,29","8.242,29","8.071,51","3,28B","-1,77%"
947,16.10.2023,"7.934,56","8.228,49","8.252,32","7.926,64","3,52B","-2,20%"
948,17.10.2023,"8.115,01","7.962,60","8.115,01","7.908,13","3,28B","2,27%"
949,18.10.2023,"7.842,66","7.964,63","8.015,26","7.836,99","2,92B","-3,36%"
950,19.10.2023,"7.769,03","7.868,00","7.971,39","7.728,43","3,09B","-0,94%"
951,20.10.2023,"7.510,68","7.691,02","7.711,16","7.446,97","3,24B","-3,33%"
952,23.10.2023,"7.750,39","7.649,39","7.794,54","7.520,13","3,19B","3,19%"
953,24.10.2023,"7.990,42","7.797,07","8.014,81","7.765,50","4,00B","3,10%"
954,25.10.2023,"7.424,97","8.035,83","8.084,44","7.424,97","3,57B","-7,08%"
955,26.10.2023,"7.662,05","7.516,50","7.741,33","7.384,45","4,03B","3,19%"
956,27.10.2023,"7.706,41","7.671,85","7.740,52","7.500,54","2,89B","0,58%"
957,30.10.2023,"7.712,85","7.688,39","7.786,37","7.660,85","2,70B","0,08%"
958,31.10.2023,"7.514,10","7.749,33","7.775,13","7.496,37","2,30B","-2,58%"
959,01.11.2023,"7.528,57","7.568,86","7.597,82","7.297,00","2,70B","0,19%"
960,02.11.2023,"7.663,62","7.585,21","7.701,13","7.577,48","2,44B","1,79%"
961,03.11.2023,"7.705,99","7.673,65","7.721,18","7.581,57","2,41B","0,55%"
962,06.11.2023,"7.868,02","7.792,84","7.900,45","7.788,61","2,26B","2,10%"
963,07.11.2023,"7.844,80","7.874,18","7.919,25","7.818,63","2,26B","-0,30%"
964,08.11.2023,"7.860,88","7.912,44","7.942,82","7.821,49","2,40B","0,20%"
965,09.11.2023,"7.841,46","7.801,29","7.885,74","7.738,66","2,57B","-0,25%"
966,10.11.2023,"7.771,34","7.838,33","7.855,24","7.765,38","2,33B","-0,89%"
967,13.11.2023,"7.568,30","7.784,33","7.785,62","7.568,30","2,58B","-2,61%"
968,14.11.2023,"7.671,05","7.601,37","7.689,12","7.520,02","2,79B","1,36%"
969,15.11.2023,"7.665,87","7.716,07","7.738,19","7.634,35","2,29B","-0,07%"
970,16.11.2023,"7.780,68","7.675,35","7.813,16","7.675,35","2,15B","1,50%"
971,17.11.2023,"7.853,36","7.786,74","7.863,99","7.773,74","2,13B","0,93%"
972,20.11.2023,"7.946,37","7.918,31","7.984,73","7.918,31","2,50B","1,18%"
973,21.11.2023,"8.046,62","7.993,89","8.046,62","7.945,35","2,78B","1,26%"
974,22.11.2023,"7.987,03","8.054,80","8.060,26","7.984,89","2,52B","-0,74%"
975,23.11.2023,"7.898,59","7.991,94","8.062,11","7.898,59","3,07B","-1,11%"
976,24.11.2023,"7.959,95","7.902,36","7.996,08","7.851,34","2,33B","0,78%"
977,27.11.2023,"8.107,19","8.028,79","8.129,13","8.023,38","3,28B","1,85%"
978,28.11.2023,"8.093,54","8.115,99","8.149,44","8.046,08","2,79B","-0,17%"
979,29.11.2023,"8.009,33","8.115,37","8.125,12","7.993,09","2,35B","-1,04%"
980,30.11.2023,"7.948,60","8.007,77","8.049,28","7.912,02","2,48B","-0,76%"
981,01.12.2023,"8.026,27","8.071,48","8.090,21","7.956,57","2,19B","0,98%"
982,04.12.2023,"8.087,24","8.050,77","8.108,23","7.962,26","2,38B","0,76%"
983,05.12.2023,"8.057,42","8.094,73","8.120,50","8.023,41","2,29B","-0,37%"
984,06.12.2023,"7.855,06","8.066,52","8.112,39","7.855,06","2,99B","-2,51%"
985,07.12.2023,"7.978,82","7.867,68","7.978,82","7.747,49","2,41B","1,58%"
986,08.12.2023,"7.913,76","7.988,63","7.992,30","7.888,45","2,12B","-0,82%"
987,11.12.2023,"7.728,44","7.920,28","7.924,71","7.723,18","2,33B","-2,34%"
988,12.12.2023,"7.748,85","7.727,37","7.790,81","7.661,60","2,38B","0,26%"
989,13.12.2023,"7.529,31","7.718,96","7.721,23","7.529,31","2,51B","-2,83%"
990,14.12.2023,"7.813,40","7.622,69","7.831,85","7.582,33","2,57B","3,77%"
991,15.12.2023,"7.993,85","7.821,97","7.998,42","7.812,50","2,70B","2,31%"
992,18.12.2023,"7.790,42","7.957,51","8.010,47","7.782,29","2,37B","-2,54%"
993,19.12.2023,"7.725,86","7.783,90","7.786,35","7.642,65","2,46B","-0,83%"
994,20.12.2023,"7.662,85","7.717,18","7.764,16","7.614,72","1,88B","-0,82%"
995,21.12.2023,"7.764,95","7.657,03","7.789,88","7.621,34","2,16B","1,33%"
996,22.12.2023,"7.557,56","7.769,78","7.794,95","7.553,85","1,87B","-2,67%"
997,25.12.2023,"7.264,87","7.526,56","7.526,56","7.208,14","1,33B",-3.87%
998,26.12.2023,"7.299,33","7.303,30","7.405,05","7.202,88","1,94B",+0.47%
999,27.12.2023,"7.260,44","7.282,21","7.365,11","7.215,02","2,15B",-0.53%
1000,28.12.2023,"7.396,34","7.278,13","7.444,94","7.278,13","1,72B",+1.87%
1001,29.12.2023,"7.470,18","7.415,27","7.510,36","7.415,27","2,66B",+1.00%
1002,02.01.2024,"7.624,29","7.542,25","7.634,08","7.542,25","2,40B",+2.06%
1003,03.01.2024,"7.412,04","7.624,59","7.624,59","7.411,81","2,17B",-2.78%
1004,04.01.2024,"7.547,84","7.421,86","7.547,84","7.386,99","2,39B",+1.83%
1005,05.01.2024,"7.628,73","7.570,05","7.628,73","7.532,16","2,36B",+1.07%
1006,08.01.2024,"7.818,89","7.667,85","7.824,61","7.667,85","2,87B",+2.49%
1007,09.01.2024,"7.736,26","7.860,16","7.875,18","7.696,50","2,98B",-1.06%
1008,10.01.2024,"7.874,16","7.733,72","7.897,06","7.709,32","2,77B",+1.78%
1009,11.01.2024,"7.895,96","7.905,35","7.950,05","7.860,24","2,46B",+0.28%
1010,12.01.2024,"7.986,47","7.854,17","8.081,69","7.774,88","3,46B",+1.15%
1011,15.01.2024,"8.044,02","7.996,66","8.094,58","7.979,00","2,35B",+0.72%
1012,16.01.2024,"8.032,17","8.063,12","8.090,14","7.994,96","2,36B",-0.15%
1013,17.01.2024,"8.024,37","7.998,51","8.052,84","7.982,82","2,22B",-0.10%
1014,18.01.2024,"8.016,09","8.104,04","8.116,90","8.016,09","2,74B",-0.10%
1015,19.01.2024,"7.996,70","8.040,29","8.044,82","7.937,06","2,14B",-0.24%
1016,22.01.2024,"8.010,14","7.996,10","8.069,92","7.970,10","2,29B",+0.17%
1017,23.01.2024,"7.950,06","8.101,23","8.145,85","7.915,48","2,68B",-0.75%
1018,24.01.2024,"8.090,90","7.982,71","8.149,53","7.939,44","2,54B",+1.77%
1019,25.01.2024,"8.169,89","8.142,06","8.212,93","8.095,90","2,67B",+0.98%
1020,26.01.2024,"8.346,28","8.191,37","8.347,58","8.180,25","3,42B",+2.16%
1021,29.01.2024,"8.471,70","8.400,05","8.502,45","8.399,35","2,94B",+1.50%
1022,30.01.2024,"8.474,30","8.512,55","8.516,63","8.438,88","2,78B",+0.03%
1023,31.01.2024,"8.496,66","8.480,29","8.577,35","8.438,83","2,70B",+0.26%
1024,01.02.2024,"8.646,12","8.514,47","8.682,35","8.514,47","2,95B",+1.76%
