,Tarih,Fon Kodu,Fon Adı,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
27246,26.01.2024,SLN,ALLBATROSS PORTFÖY ASLAN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0,0.0
27247,26.01.2024,SMP,İŞ PORTFÖY SOMPO SİGORTA KAR PAYI ÖDEYEN SERBEST (TL) ÖZEL FON,1.010296,"1,400,000,000.0",1,"1,414,414,769.22"
27248,26.01.2024,SPA,AZIMUT PORTFÖY 6.0 SERBEST (DÖVIZ) FON,35.475709,"56,486,726.0",426,"2,003,906,628.32"
27249,26.01.2024,SPD,AZIMUT PORTFÖY BEG SERBEST (DÖVIZ) ÖZEL FON,42.199139,"7,395,912.0",1,"312,101,116.16"
27250,26.01.2024,SPE,AZIMUT PORTFÖY 5.0 SERBEST (DÖVIZ) FON,51.282581,"9,507,510.0",238,"487,569,655.05"
27251,26.01.2024,SPG,AZİMUT PORTFÖY BEG SERBEST ÖZEL FON,0.0,0.0,0,0.0
27252,26.01.2024,SPN,AZIMUT PORTFÖY PİYASA NÖTR SERBEST FON,3.703477,"160,946,270.0",252,"596,060,830.07"
27253,26.01.2024,SRA,AZİMUT PORTFÖY ASERVA SERBEST ÖZEL FON,1.095709,"741,118,934.0",4,"812,050,446.4"
27254,26.01.2024,SRE,AZİMUT PORTFÖY SİRİUS SERBEST (DÖVİZ) ÖZEL FON,33.986032,"15,654,990.0",1,"532,050,997.84"
27255,26.01.2024,SRO,AZİMUT PORTFÖY SKY SERBEST ÖZEL FON,16.717155,"287,755,201.0",6,"4,810,448,279.68"
27256,26.01.2024,SRY,AZİMUT PORTFÖY SKY SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
27257,26.01.2024,SSE,ATLAS PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.571534,"69,906.0",1,"39,953.65"
27258,26.01.2024,SSN,DENİZ PORTFÖY 880 SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
27259,26.01.2024,SSO,AK PORTFÖY AK SANDIK SERBEST ÖZEL FON,4.614899,"434,698,945.0",1,"2,006,091,910.68"
27260,26.01.2024,ST1,STRATEJİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),137.934616,"6,130,900.15","6,941","845,663,359.33"
27261,26.01.2024,STS,STRATEJİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,45.932443,"5,450,138.0",34,"250,338,150.65"
27262,26.01.2024,STZ,STRATEJİ PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),10.993985,"21,981,044.0",57,"241,659,275.95"
27263,26.01.2024,SUA,ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.202293,"1,147,588,829.0",731,"232,148,652.26"
27264,26.01.2024,SUB,ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON,0.203854,"395,455,923.0","1,449","80,615,177.83"
27265,26.01.2024,SUC,ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON,8.497581,"5,330,854.0",357,"45,299,363.52"
27266,26.01.2024,SVB,STRATEJİ PORTFÖY AGRESİF DEĞİŞKEN FON,3.749164,"11,323,131.0","1,281","42,452,269.7"
27267,26.01.2024,SVS,AZİMUT PORTFÖY SVS SERBEST ÖZEL FON,1.15762,"321,365,372.0",1,"372,019,127.01"
27268,26.01.2024,SYL,AZİMUT PORTFÖY SYH SERBEST ÖZEL FON,"2,799.98036","276,806.0",1,"775,051,363.57"
27269,26.01.2024,T3B,TERA PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),1.080645,"9,298,877.0",29,"10,048,787.32"
27270,26.01.2024,TAL,ATLAS PORTFÖY ALTIN KATILIM FONU,0.0,0.0,0,0.0
27271,26.01.2024,TAO,TEB PORTFÖY ALARKO GRUBU DEĞİŞKEN ÖZEL FON,8.903635,"53,247,514.0",2,"474,096,437.72"
27272,26.01.2024,TAR,AK PORTFÖY TARIM VE GIDA TEKNOLOJİLERİ DEĞİŞKEN FON,1.546426,"56,184,644.0","8,479","86,885,409.03"
27273,26.01.2024,TAU,İŞ PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.344885,"3,907,691,600.0","19,685","1,347,703,431.9"
27274,26.01.2024,TAZ,AZİMUT PORTFÖY TAF SERBEST ÖZEL FON,1.047677,"305,591,371.0",2,"320,160,967.15"
27275,26.01.2024,TB9,TEB PORTFÖY DOKUZUNCU SERBEST (DÖVİZ) FON,31.228539,"865,350,813.0","7,538","27,023,641,443.79"
27276,26.01.2024,TBE,TEB PORTFÖY SAĞLIK VE BİYOTEKNOLOJİ DEĞİŞKEN FON,1.590784,"27,854,016.0","1,475","44,309,725.73"
27277,26.01.2024,TBP,İŞ PORTFÖY PRİVİA BANKACILIK FON SEPETİ ÖZEL FONU,0.125172,"1,631,897,685.0",255,"204,267,384.66"
27278,26.01.2024,TBT,TEB PORTFÖY BORÇLANMA ARAÇLARI FONU,33.637835,"2,507,592.52","1,641","84,349,982.85"
27279,26.01.2024,TBV,İŞ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,0.141639,"1,664,321,816.0","3,232","235,733,362.43"
27280,26.01.2024,TBZ,TEB PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,33.981112,"8,899,184.0",71,"302,404,165.64"
27281,26.01.2024,TCA,ZİRAAT PORTFÖY ALTIN KATILIM FONU,0.260717,"15,595,773,555.06","26,704","4,066,084,929.1"
27282,26.01.2024,TCB,TACİRLER PORTFÖY PARA PİYASASI FONU,0.077427,"4,932,215,822.0","1,514","381,888,477.6"
27283,26.01.2024,TCC,TACİRLER PORTFÖY SERBEST ( DÖVİZ ) FON,0.043696,"6,959,052,559.0",36,"304,084,342.43"
27284,26.01.2024,TCD,TACİRLER PORTFÖY DEĞIŞKEN FON,27.034229,"91,775,152.0","33,933","2,481,070,459.23"
27285,26.01.2024,TCF,TEB PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,1.546929,"127,716,807.0",320,"197,568,773.63"
27286,26.01.2024,TCG,TEB PORTFÖY CEMAY SERBEST (DÖVİZ) ÖZEL FON,34.924544,"5,279,485.0",1,"184,383,604.96"
27287,26.01.2024,TCI,TACİRLER PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,3.726751,"161,148,282.0",15,"600,559,495.48"
27288,26.01.2024,TCS,TACİRLER PORTFÖY SİRİUS SERBEST FON,19.389398,"35,404,572.0",55,"686,473,327.66"
27289,26.01.2024,TDG,İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU,0.30835,"2,443,572,841.0","2,716","753,476,084.91"
27290,26.01.2024,TDP,TEB PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,33.950361,"14,845,560.0",122,"504,012,114.87"
27291,26.01.2024,TE3,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,14.010456,"55,299,703.0","2,472","774,774,030.42"
27292,26.01.2024,TE4,TEB PORTFÖY BİRİNCİ DEĞİŞKEN FON,2.521942,"134,594,056.0",504,"339,438,345.8"
27293,26.01.2024,TFE,AKTİF PORTFÖY TÜRKİYE FİNANS ALA BANKACILIK KATILIM ÖZEL FONU,1.098326,"74,987,207.0",217,"82,360,430.37"
27294,26.01.2024,TFF,TEB PORTFÖY AMERİKA TEKNOLOJİ YABANCI BYF FON SEPETİ FONU,17.274331,"38,704,034.0","13,265","668,586,308.22"
27295,26.01.2024,TGA,GARANTİ PORTFÖY AGRESİF DEĞİŞKEN FON,0.219576,"3,249,914,027.0","7,915","713,601,890.7"
27296,26.01.2024,TGE,İŞ PORTFÖY EMTİA YABANCI BYF FON SEPETİ FONU,0.122836,"7,863,015,544.0","24,144","965,862,915.99"
27297,26.01.2024,TGR,AK PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON,3.779236,"42,927,017.0","8,272","162,231,318.84"
27298,26.01.2024,TGT,GARANTİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.04212,"20,143,355,853.0","64,901","848,439,247.06"
27299,26.01.2024,TGV,TACİRLER PORTFÖY KG SERBEST ÖZEL FON,10.751042,"325,404,285.0",12,"3,498,435,227.49"
27300,26.01.2024,TGX,TEB PORTFÖY TARIM VE GIDA TEKNOLOJİLERİ DEĞİŞKEN FON,1.565454,"38,059,519.0","1,470","59,580,435.27"
27301,26.01.2024,TGZ,TACİRLER PORTFÖY SPİCA SERBEST (TL) FON,1.997101,"237,969,756.0",13,"475,249,688.68"
27302,26.01.2024,THD,TRIVE PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),1.473762,"7,947,875.0",327,"11,713,273.66"
27303,26.01.2024,THG,TACİRLER PORTFÖY ODEABANK SERBEST ÖZEL FON,2.440221,"102,089,046.0",455,"249,119,795.94"
27304,26.01.2024,THH,DENİZ PORTFÖY CCO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),48.646986,"36,299,144.0",1,"1,765,843,956.69"
27305,26.01.2024,THO,AZİMUT PORTFÖY 20.0 SERBEST (DÖVİZ) FON,31.289903,"1,513,381.0",14,"47,353,544.92"
27306,26.01.2024,THP,AZİMUT PORTFÖY 21.0 SERBEST (DÖVİZ) FON,31.342279,"1,475,110.0",12,"46,233,309.76"
27307,26.01.2024,THS,AZİMUT PORTFÖY AEB SERBEST (DÖVİZ) ÖZEL FON,32.98214,"6,086,928.0",1,"200,759,912.86"
27308,26.01.2024,THV,ATA PORTFÖY ALTINCI SERBEST (TL) FON,16.624278,"380,910.0",75,"6,332,353.73"
27309,26.01.2024,TI1,İŞ PORTFÖY PARA PİYASASI (TL) FONU,553.429751,"54,894,531.65","124,984","30,380,266,971.35"
27310,26.01.2024,TI2,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),666.045881,"2,550,475.79","9,995","1,698,733,893.32"
27311,26.01.2024,TI3,İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),818.518548,"3,630,133.0","33,025","2,971,331,193.99"
27312,26.01.2024,TI4,İŞ PORTFÖY TEMKİNLİ DEĞİŞKEN FON,236.751342,"1,991,323.0","7,797","471,448,392.8"
27313,26.01.2024,TI6,İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,247.842349,"997,687.91","3,817","247,269,316.56"
27314,26.01.2024,TI7,İŞ PORTFÖY DENGELİ DEĞİŞKEN FON,38.90387,"28,631,144.0","15,508","1,113,862,291.62"
27315,26.01.2024,TIE,İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.382662,"1,843,727,008.0","10,997","705,523,548.08"
27316,26.01.2024,TIP,TEB PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM SERBEST (DÖVİZ) ÖZEL FON,38.983067,"4,059,549.0",33,"158,253,671.29"
27317,26.01.2024,TIT,TEB PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON,33.352516,"19,627,243.0",233,"654,617,931.39"
27318,26.01.2024,TIV,İŞ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,19.158747,"332,011,232.0","126,922","6,360,919,264.88"
27319,26.01.2024,TJB,TACİRLER PORTFÖY BDR SERBEST ÖZEL FON,5.339178,"57,997,145.0",1,"309,657,059.63"
27320,26.01.2024,TJF,TEB PORTFÖY SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,2.700306,"38,100,300.0",859,"102,882,457.75"
27321,26.01.2024,TJI,TEB PORTFÖY İKİNCİ FON SEPETİ FONU,2.727361,"155,260,408.0",914,"423,451,226.18"
27322,26.01.2024,TJL,AZİMUT PORTFÖY TAYD SERBEST ÖZEL FON,13.521573,"67,289,080.0",1,"909,854,220.26"
27323,26.01.2024,TJT,TEB PORTFÖY ALTINCI SERBEST (DÖVİZ-AVRO) FON,34.987623,"15,500,671.0",586,"542,331,634.27"
27324,26.01.2024,TKF,TACİRLER PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),35.183305,"34,388,033.0","9,315","1,209,884,655.44"
27325,26.01.2024,TKH,AZIMUT PORTFÖY TKS SERBEST (TL) ÖZEL FON,1.276646,"204,384,908.0",1,"260,927,220.71"
27326,26.01.2024,TKK,İŞ PORTFÖY KUMBARA HESABI FON SEPETİ ÖZEL FON,0.858483,"1,393,459,100.0","129,096","1,196,260,873.11"
27327,26.01.2024,TKM,TEB PORTFÖY PARA PİYASASI (TL) FONU,0.071501,"70,833,127,030.0","266,111","5,064,616,704.48"
27328,26.01.2024,TLE,AURA PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU,14.153637,"33,417,592.0","1,906","472,980,481.24"
27329,26.01.2024,TLH,AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),16.424787,"11,280,785.0",552,"185,284,488.34"
27330,26.01.2024,TLT,TEB PORTFÖY YAHŞİ SERBEST (DÖVİZ) ÖZEL FON,36.500574,"6,538,013.0",1,"238,641,227.24"
27331,26.01.2024,TLU,TEB PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,30.906428,"109,713,976.0",307,"3,390,867,142.09"
27332,26.01.2024,TLY,TERA PORTFÖY BİRİNCİ SERBEST FON,18.775022,"3,046,034.0",23,"57,189,356.6"
27333,26.01.2024,TLZ,ATA PORTFÖY ANALİZ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),10.346749,"9,850,885.0","2,111","101,924,638.24"
27334,26.01.2024,TMC,İŞ PORTFÖY TEMA DEĞİŞKEN FON,0.074849,"1,505,234,982.0","11,116","112,664,819.81"
27335,26.01.2024,TMG,İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU,0.567089,"3,731,045,219.0","23,691","2,115,834,860.92"
27336,26.01.2024,TMH,ALLBATROSS PORTFÖY ATMACA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0,0.0
27337,26.01.2024,TMM,TERA PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,27.581975,"442,699.0",35,"12,210,512.73"
27338,26.01.2024,TMP,DENİZ PORTFÖY TM SERBEST (DÖVİZ) ÖZEL FON,30.233047,"10,000,000.0",1,"302,330,474.23"
27339,26.01.2024,TMR,TEB PORTFÖY MAKRO SERBEST FON,2.829868,"1,333,075,000.0",1,"3,772,426,282.28"
27340,26.01.2024,TMV,TERA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,1.440209,"25,791,357.0",24,"37,144,932.02"
27341,26.01.2024,TNF,TEB PORTFÖY ONUNCU SERBEST (TL) FON,1.400824,"1,441,416,202.0",3,"2,019,170,280.1"
27342,26.01.2024,TNH,TACİRLER PORTFÖY REAL CAPİTAL SERBEST ÖZEL FON,7.900867,"19,630,164.0",2,"155,095,317.15"
27343,26.01.2024,TNI,TEB PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM DEĞİŞKEN ÖZEL FON,3.590266,"21,205,043.0",161,"76,131,740.03"
27344,26.01.2024,TNK,TEB PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,12.057765,"102,672,837.0","78,897","1,238,004,974.55"
27345,26.01.2024,TNP,AZİMUT PORTFÖY BİLİM AĞACI SERBEST ÖZEL FON,5.326811,"20,197,327.0",2,"107,587,341.44"
27346,26.01.2024,TNS,TACİRLER PORTFÖY NAR SERBEST FON,7.611143,"101,275,369.0",74,"770,821,288.76"
27347,26.01.2024,TOK,TEB PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ - AVRO) FON,33.531073,"327,889,501.0","3,463","10,994,486,652.22"
27348,26.01.2024,TOT,TEB PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,331.549512,"181,032.0","1,002","60,021,071.18"
27349,26.01.2024,TP1,TEB PORTFÖY UYUM SERBEST (DÖVİZ) ÖZEL FON,34.962842,"6,130,449.0",1,"214,337,918.81"
27350,26.01.2024,TPC,TEB PORTFÖY BİRİNCİ FON SEPETİ FONU,5.140359,"76,996,577.0","1,080","395,790,016.7"
27351,26.01.2024,TPE,İŞ PORTFÖY PY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU,0.27726,"8,564,239,994.0",56,"2,374,522,398.71"
27352,26.01.2024,TPF,TACİRLER PORTFÖY BORÇLANMA ARAÇLARI FONU,4.117545,"46,107,617.0",645,"189,850,166.81"
27353,26.01.2024,TPJ,TEB PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,40.622623,"18,611,747.0",573,"756,057,985.78"
27354,26.01.2024,TPL,TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,11.479482,"91,254,932.01","2,986","1,047,559,392.96"
27355,26.01.2024,TPO,İŞ PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,0.061967,"645,072,641.0",2,"39,973,354.17"
27356,26.01.2024,TPP,TEB PORTFÖY PUSULA SERBEST FON,23.129907,"28,937,000.0",439,"669,310,106.89"
27357,26.01.2024,TPR,İŞ PORTFÖY PY HİSSE SENEDİ (TL) ÖZEL FONU (HİSSE SENEDİ YOĞUN FON),0.237338,"1,670,836,138.0",3,"396,552,990.7"
27358,26.01.2024,TPV,AURA PORTFÖY İKİNCİ DEĞİŞKEN FON,6.037212,"1,453,971.0",46,"8,777,931.7"
27359,26.01.2024,TPZ,TEB PORTFÖY KİRA SERTİFİKALARI (DÖVİZ) KATILIM FONU,14.587491,"21,234,640.0","3,234","309,760,112.63"
27360,26.01.2024,TRN,AZİMUT PORTFÖY CO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),3.124714,"365,247,710.0",1,"1,141,294,513.01"
27361,26.01.2024,TRR,TEB PORTFÖY BEŞİNCİ SERBEST (TL) FONU,2.174923,"1,096,453,977.0",610,"2,384,703,353.51"
27362,26.01.2024,TSI,İŞ PORTFÖY MAKSİMUM HESAP KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.073394,"87,944,458,387.0","97,144","6,454,617,651.43"
27363,26.01.2024,TSP,AZİMUT PORTFÖY TESA SERBEST (DÖVİZ) ÖZEL FON,34.725709,"25,145,626.0",3,"873,199,686.9"
27364,26.01.2024,TTA,İŞ PORTFÖY ALTIN FONU,0.209104,"27,914,621,318.0","155,482","5,837,056,006.35"
27365,26.01.2024,TTE,İŞ PORTFÖY BIST TEKNOLOJİ AĞIRLIK SINIRLAMALI ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.688679,"1,536,739,821.0","24,716","1,058,319,725.88"
27366,26.01.2024,TTL,TACİRLER PORTFÖY KARTOPU SERBEST FON,20.092326,"102,976.0",1,"2,069,027.36"
27367,26.01.2024,TTN,AZİMUT PORTFÖY TESA SERBEST ÖZEL FON,3.449146,"697,127.0",1,"2,404,493.08"
27368,26.01.2024,TTP,TEB PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,33.399839,"22,913,534.0",168,"765,308,343.79"
27369,26.01.2024,TTS,TEB PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,35.446764,"25,383,485.0",1,"899,762,406.68"
27370,26.01.2024,TTV,TACİRLER PORTFÖY VEGA SERBEST (TL) FON,3.059342,"368,520,592.0",53,"1,127,430,490.25"
27371,26.01.2024,TTZ,TEB PORTFÖY EGE SERBEST ÖZEL FON,2.067384,"78,413,957.0",9,"162,111,773.51"
27372,26.01.2024,TUA,TEB PORTFÖY ALTIN FONU,0.442461,"4,539,260,495.21","12,533","2,008,446,622.92"
27373,26.01.2024,TVN,TRIVE PORTFÖY BİRİNCİ FON SEPETİ FONU,1.212049,"7,504,107.0",294,"9,095,343.0"
27374,26.01.2024,TYH,TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.19032,"811,699,104.44","5,774","966,181,414.05"
27375,26.01.2024,TZC,ZİRAAT PORTFÖY BÜYÜYEN ÇOCUKLARA YÖNELİK DEĞİŞKEN ÖZEL FON,0.171646,"118,465,400.0","1,156","20,334,112.81"
27376,26.01.2024,TZD,ZİRAAT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.463053,"477,856,659.69","7,117","699,129,578.11"
27377,26.01.2024,TZH,ZİRAAT PORTFÖY TZH SERBEST ÖZEL FON,2.918126,"2,735,478,160.0",1,"7,982,469,314.97"
27378,26.01.2024,TZL,ZİRAAT PORTFÖY PARA PİYASASI (TL) FONU,0.045829,"239,313,478,971.28","107,898","10,967,387,265.86"
27379,26.01.2024,TZP,TACİRLER PORTFÖY RİGEL SERBEST ÖZEL FON,4.226787,"94,928,622.0",18,"401,243,093.17"
27380,26.01.2024,TZT,ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,0.072511,"1,317,011,232.29","4,229","95,497,351.42"
27381,26.01.2024,TZV,ZİRAAT PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,336.213353,"22,578,819.0","135,624","7,591,300,437.14"
27382,26.01.2024,UAB,ÜNLÜ PORTFÖY BONCUK SERBEST ÖZEL FON,2.655699,"41,066,745.0",2,"109,060,900.13"
27383,26.01.2024,UAP,ÜNLÜ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,34.889839,"6,394,041.0",1,"223,087,061.75"
27384,26.01.2024,UCN,AK PORTFÖY ÜÇÜNCÜ SERBEST FON,1.179535,"354,126,331.0",2,"417,704,260.14"
27385,26.01.2024,UFH,AZİMUT PORTFÖY EE SERBEST (DÖVİZ) ÖZEL FON,37.451281,"3,690,180.0",1,"138,201,967.74"
27386,26.01.2024,UGH,HEDEF PORTFÖY HAS-KAR SERBEST (TL) ÖZEL FON,3.218595,"120,510,307.0",1,"387,873,814.88"
27387,26.01.2024,UGL,HEDEF PORTFÖY ZÜMRÜT HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),5.874785,"116,602.0",1,"685,011.72"
27388,26.01.2024,UHL,AZİMUT PORTFÖY ARUNA SERBEST (DÖVİZ) ÖZEL FON,37.380493,"35,825,260.0",1,"1,339,165,885.05"
27389,26.01.2024,UHN,AK PORTFÖY ÖPY YEDİNCİ SERBEST (DÖVİZ-AVRO) ÖZEL FON,0.0,0.0,0,0.0
27390,26.01.2024,UHV,AK PORTFÖY ÖPY SEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
27391,26.01.2024,UJA,ÜNLÜ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.983742,"2,014,417.0",38,"3,996,084.09"
27392,26.01.2024,ULH,ÜNLÜ PORTFÖY ONUNCU SERBEST FON,2.623958,"232,359,707.0",134,"609,702,124.05"
27393,26.01.2024,ULL,ÜNLÜ PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,35.247047,"3,918,125.0",3,"138,102,336.41"
27394,26.01.2024,UP1,ÜNLÜ PORTFÖY ALTIN FONU,1.853827,"158,136,090.0","1,359","293,156,886.29"
27395,26.01.2024,UP2,ÜNLÜ PORTFÖY ONBİRİNCİ SERBEST (TL) FON,1.38388,"99,705,977.97",30,"137,981,106.91"
27396,26.01.2024,UPD,ÜNLÜ PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,12.01279,"27,769,262.0",144,"333,586,311.45"
27397,26.01.2024,UPH,ÜNLÜ PORTFÖY HİSSE SENEDİ (TL) FONU(HİSSE SENEDİ YOĞUN FON),17.11377,"4,338,580.0",551,"74,249,461.06"
27398,26.01.2024,UPP,ÜNLÜ PORTFÖY PARA PİYASASI (TL) FONU,2.317011,"96,520,865.0",546,"223,639,880.71"
27399,26.01.2024,UPS,ÜNLÜ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) ÖZEL FON,39.193264,"1,347,241.0",1,"52,802,772.34"
27400,26.01.2024,URC,AK PORTFÖY ONUNCU SERBEST (DÖVİZ) FON,33.485706,"199,181,797.0","2,505","6,669,743,105.24"
27401,26.01.2024,URG,AK PORTFÖY ÖPY BEŞİNCİ SERBEST (DÖVİZ) ÖZEL FON,37.305712,"10,010,594.0",1,"373,452,331.79"
27402,26.01.2024,URM,AK PORTFÖY ÖPY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
27403,26.01.2024,URS,AK PORTFÖY ORKİDE SERBEST ÖZEL FON,1.789037,"262,089,128.0",1,"468,887,240.92"
27404,26.01.2024,URV,AK PORTFÖY GELİNCİK SERBEST ÖZEL FON,1.992138,"2,075,150,260.0",2,"4,133,986,436.77"
27405,26.01.2024,USS,AZİMUT PORTFÖY UNİCO SİGORTA SERBEST (TL) ÖZEL FON,1.333381,"1,084,034,643.0",1,"1,445,431,595.39"
27406,26.01.2024,UST,İŞ PORTFÖY ÜÇÜNCÜ SERBEST (TL) ÖZEL FON,1.369806,"468,839,001.0",1,"642,218,520.37"
27407,26.01.2024,USY,ÜNLÜ PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON,0.115729,"1,567,935,201.0",600,"181,455,082.25"
27408,26.01.2024,UYH,ÜNLÜ PORTFÖY DOKUZUNCU SERBEST (TL) FON,1.692058,"369,583,895.0",11,"625,357,499.19"
27409,26.01.2024,UZY,ÜNLÜ PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,2.082963,"96,914,161.0",98,"201,868,604.74"
27410,26.01.2024,VAY,AK PORTFÖY DEĞER ODAKLI 100 ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.015027,"94,500,343.0","5,634","95,920,432.33"
27411,26.01.2024,VCD,AZİMUT PORTFÖY İKİNCİ SERBEST (TL) FON,1.632157,"177,528,000.0",5,"289,753,509.58"
27412,26.01.2024,VCG,AZİMUT PORTFÖY DÖRDÜNCÜ SERBEST (TL) FON,2.421498,"518,200,594.0",30,"1,254,821,909.44"
27413,26.01.2024,VCY,AK PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇ TEKNOLOJİLERİ DEĞİŞKEN FON,1.635095,"64,614,377.0","14,602","105,650,640.66"
27414,26.01.2024,VFK,ZİRAAT PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,1.970245,"312,482,779.0","1,580","615,667,615.27"
27415,26.01.2024,VFS,AZİMUT PORTFÖY AVF SERBEST ÖZEL FON,1.078251,"300,193,559.0",1,"323,684,132.55"
27416,26.01.2024,VK6,ZİRAAT PORTFÖY VAKIFBANK PARA PİYASASI (TL) FONU,1.369309,"7,926,936,220.0","115,165","10,854,422,726.59"
27417,26.01.2024,VKI,ALBARAKA PORTFÖY VAKIF KATILIM İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,1.149721,"587,225,263.0",167,"675,145,216.6"
27418,26.01.2024,VKR,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,0.0,0.0,0,0.0
